transaction_id,timestamp,customer_id,merchant_id,device_id,amount,transaction_hour,is_night,new_customer,new_merchant,new_device,velocity_8min,amount_spike,customer_history_count,merchant_history_count,device_history_count,is_fraud
TXN00069910,2025-09-18 19:18:23,C02523,M00336,D08598,55.27,19,0,0,0,0,1,0,1,50,2,0
TXN00069911,2025-09-18 19:21:13,C08228,M00957,D06998,173.71,19,0,0,0,0,1,0,65,47,61,0
TXN00069912,2025-09-18 19:25:50,C03626,M03451,D06330,206.62,19,0,0,0,0,1,0,19,32,16,0
TXN00069913,2025-09-18 19:28:35,C03626,M02240,D06330,87.0,19,0,0,0,0,1,0,20,30,17,0
TXN00069914,2025-09-18 19:29:41,C03626,M00207,D06330,44.47,19,0,0,0,0,2,0,21,51,18,0
TXN00069915,2025-09-18 19:32:37,C03626,M03510,D06330,79.08,19,0,0,0,0,3,0,22,41,19,0
TXN00069916,2025-09-18 19:34:17,C03808,M03852,D00022,69.15,19,0,0,0,0,0,0,63,40,57,0
TXN00069917,2025-09-18 19:36:09,C03808,M02216,D00022,2904.19,19,0,0,0,0,1,1,64,16,58,0
TXN00069918,2025-09-18 19:40:38,C03808,M02785,D00022,83.81,19,0,0,0,0,2,0,65,3,59,0
TXN00069919,2025-09-18 19:42:14,C07803,M00106,D03921,245.38,19,0,0,0,0,0,0,4,37,4,0
TXN00069920,2025-09-18 19:44:19,C03808,M03780,D00022,110.2,19,0,0,0,0,1,0,66,14,60,0
TXN00069921,2025-09-18 19:45:09,C07803,M03942,D07337,80.33,19,0,0,0,0,1,0,5,30,1,0
TXN00069922,2025-09-18 19:47:05,C03808,M02988,D00022,1109.04,19,0,0,0,0,2,1,67,23,61,0
TXN00069923,2025-09-18 19:47:54,CX00041,M02232,D08576,578.32,19,0,1,0,0,0,0,0,6,2,1
TXN00069924,2025-09-18 19:52:35,CX00041,M00899,D08576,6852.61,19,0,0,0,0,1,1,1,4,3,1
TXN00069925,2025-09-18 19:57:46,CX00041,M00726,D08576,4848.71,19,0,0,0,0,1,1,2,34,4,1
TXN00069926,2025-09-18 20:01:24,C04593,M01008,D08247,139.58,20,0,0,0,0,0,0,4,39,1,0
TXN00069927,2025-09-18 20:07:43,C04593,M01142,D08247,84.37,20,0,0,0,0,1,0,5,43,2,0
TXN00069928,2025-09-18 20:08:17,C04229,M03555,D02409,106.57,20,0,0,0,0,0,0,6,38,4,0
TXN00069929,2025-09-18 20:09:45,C04593,M02869,D08247,258.96,20,0,0,0,0,1,0,6,31,3,0
TXN00069930,2025-09-18 20:12:52,C04229,M03451,D02409,107.49,20,0,0,0,0,1,0,7,33,5,0
TXN00069931,2025-09-18 20:14:58,C04593,M01628,D01634,95.39,20,0,0,0,0,2,0,7,7,5,0
TXN00069932,2025-09-18 20:16:03,C04229,M01142,D02409,71.55,20,0,0,0,0,2,0,8,44,6,0
TXN00069933,2025-09-18 20:16:47,C04291,M01053,D00241,37.75,20,0,0,0,0,0,0,11,58,5,0
TXN00069934,2025-09-18 20:18:51,C04229,M02150,D02409,50.13,20,0,0,0,0,2,0,9,46,7,0
TXN00069935,2025-09-18 20:18:57,C04593,M01015,D04721,123.12,20,0,0,0,1,1,0,8,2,0,0
TXN00069936,2025-09-18 20:19:28,C04291,M03615,D06980,813.63,20,0,0,0,0,1,1,12,35,10,0
TXN00069937,2025-09-18 20:22:42,C04229,M03308,D02409,1110.27,20,0,0,0,0,2,1,10,14,8,0
TXN00069938,2025-09-18 20:22:51,C04291,M02890,D06980,173.46,20,0,0,0,0,2,0,13,55,11,0
TXN00069939,2025-09-18 20:26:05,C04291,M00382,D06980,35.02,20,0,0,0,0,2,0,14,5,12,0
TXN00069940,2025-09-18 20:26:14,C04229,M02829,D02409,21.63,20,0,0,0,0,2,0,11,27,9,0
TXN00069941,2025-09-18 20:28:02,C06128,M02555,D06841,66.23,20,0,0,0,0,0,0,5,37,22,0
TXN00069942,2025-09-18 20:30:56,C06128,M02144,D05834,103.99,20,0,0,0,0,1,0,6,24,5,0
TXN00069943,2025-09-18 20:32:05,C04291,M01640,D01337,487.1,20,0,0,0,0,1,1,15,56,1,0
TXN00069944,2025-09-18 20:36:20,C04291,M02267,D02438,109.2,20,0,0,0,0,1,0,16,23,5,0
TXN00069945,2025-09-18 20:37:27,C06128,M01958,D08743,19.53,20,0,0,0,0,1,0,7,11,8,0
TXN00069946,2025-09-18 20:56:47,C02942,M03131,D08727,95.81,20,0,0,0,0,0,0,17,27,11,0
TXN00069947,2025-09-18 20:59:01,C02942,M01270,D08727,150.49,20,0,0,0,0,1,0,18,45,12,0
TXN00069948,2025-09-18 20:59:01,C06229,M02842,D08044,117.75,20,0,1,0,1,0,0,0,53,0,0
TXN00069949,2025-09-18 21:01:34,C02942,M02277,D08727,115.52,21,0,0,0,0,2,0,19,13,13,0
TXN00069950,2025-09-18 21:03:04,C05696,M02928,D03400,172.72,21,0,0,0,0,0,0,6,9,4,0
TXN00069951,2025-09-18 21:03:29,C06229,M00689,D08044,488.37,21,0,0,0,0,1,0,1,65,1,0
TXN00069952,2025-09-18 21:04:52,C05874,M00843,D03847,355.32,21,0,0,0,0,0,0,25,17,8,0
TXN00069953,2025-09-18 21:06:17,C02942,M01769,D08727,298.82,21,0,0,0,0,2,0,20,2,14,0
TXN00069954,2025-09-18 21:07:59,C05696,M03043,D03400,474.24,21,0,0,0,0,1,1,7,22,5,0
TXN00069955,2025-09-18 21:08:27,C07196,M01353,D01934,48.29,21,0,0,0,0,0,0,13,68,10,0
TXN00069956,2025-09-18 21:08:33,C05874,M03118,D04347,707.0,21,0,0,0,0,1,1,26,29,9,0
TXN00069957,2025-09-18 21:10:14,C05696,M01656,D03400,274.86,21,0,0,0,0,2,0,8,41,6,0
TXN00069958,2025-09-18 21:10:23,C05874,M02319,D01687,73.1,21,0,0,0,0,2,0,27,37,45,0
TXN00069959,2025-09-18 21:10:54,C07196,M00953,D01934,173.82,21,0,0,0,0,1,0,14,52,11,0
TXN00069960,2025-09-18 21:11:29,C07711,M00551,D04354,154.27,21,0,0,0,0,0,0,3,68,6,0
TXN00069961,2025-09-18 21:16:51,C05874,M02184,D00428,50.92,21,0,0,0,1,1,0,28,26,0,0
TXN00069962,2025-09-18 21:16:55,C07711,M01640,D03460,210.0,21,0,0,0,0,1,0,4,57,9,0
TXN00069963,2025-09-18 21:18:29,C05087,M03593,D03018,72.66,21,0,0,0,0,0,0,7,24,2,0
TXN00069964,2025-09-18 21:19:13,C07711,M01743,D05928,177.28,21,0,0,0,0,2,0,5,59,2,0
TXN00069965,2025-09-18 21:21:31,C05087,M01217,D03018,231.82,21,0,0,0,0,1,0,8,39,3,0
TXN00069966,2025-09-18 21:23:33,C06388,M01243,D00470,64.59,21,0,0,0,0,0,0,21,16,11,0
TXN00069967,2025-09-18 21:24:10,C07711,M02634,D06852,60.89,21,0,0,0,0,2,0,6,65,11,0
TXN00069968,2025-09-18 21:24:42,C04397,M04073,D05940,72.83,21,0,0,0,0,0,0,24,22,18,0
TXN00069969,2025-09-18 21:25:10,C05087,M02884,D01729,244.27,21,0,0,0,0,2,0,9,41,6,0
TXN00069970,2025-09-18 21:27:09,C07711,M00148,D01304,176.61,21,0,0,0,0,2,0,7,13,40,0
TXN00069971,2025-09-18 21:27:55,C06388,M03973,D01255,129.56,21,0,0,0,0,1,0,22,60,7,0
TXN00069972,2025-09-18 21:29:03,C07711,M03619,D06118,210.69,21,0,0,0,1,2,0,8,18,0,0
TXN00069973,2025-09-18 21:29:33,C04397,M02337,D05940,64.18,21,0,0,0,0,1,0,25,49,19,0
TXN00069974,2025-09-18 21:32:05,C04397,M04180,D05940,477.25,21,0,0,0,0,2,1,26,54,20,0
TXN00069975,2025-09-18 21:33:46,C03505,M00885,D01693,163.54,21,0,0,0,0,0,0,23,16,24,0
TXN00069976,2025-09-18 21:34:35,C04397,M03278,D09062,75.31,21,0,0,0,0,2,0,27,7,9,0
TXN00069977,2025-09-18 21:35:20,C06388,M00507,D00470,108.62,21,0,0,0,0,1,0,23,16,12,0
TXN00069978,2025-09-18 21:38:13,C03505,M00555,D01693,161.95,21,0,0,0,0,1,0,24,54,25,0
TXN00069979,2025-09-18 21:41:23,C03505,M01270,D01693,110.46,21,0,0,0,0,2,0,25,46,26,0
TXN00069980,2025-09-18 21:44:54,C03505,M03035,D01693,129.14,21,0,0,0,0,2,0,26,24,27,0
TXN00069981,2025-09-18 21:47:03,C03505,M02590,D01693,600.96,21,0,0,0,0,2,0,27,14,28,0
TXN00069982,2025-09-18 22:25:36,C02501,M01979,D08202,44.99,22,0,0,0,0,0,0,16,54,25,0
TXN00069983,2025-09-18 22:28:30,C04276,M02383,D02769,435.57,22,0,0,0,0,0,1,32,36,2,0
TXN00069984,2025-09-18 22:30:20,C02501,M03379,D08202,139.2,22,0,0,0,0,1,0,17,38,26,0
TXN00069985,2025-09-18 22:30:58,C04276,M00303,D00024,37.98,22,0,0,0,0,1,0,33,42,30,0
TXN00069986,2025-09-18 22:52:06,C06370,M01746,D01902,74.47,22,0,1,0,0,0,0,0,63,2,0
TXN00069987,2025-09-18 22:55:15,C06370,M00176,D03715,138.1,22,0,0,0,0,1,0,1,20,2,0
TXN00069988,2025-09-18 22:59:09,C01652,M03773,D09013,191.72,22,0,1,0,0,0,0,0,41,3,0
TXN00069989,2025-09-18 22:59:35,C06370,M01610,D01902,139.42,22,0,0,0,0,2,0,2,25,3,0
TXN00069990,2025-09-18 23:02:22,C01238,M03621,D01845,213.97,23,1,0,0,0,0,0,24,62,20,0
TXN00069991,2025-09-18 23:02:47,C01652,M00653,D09013,22.76,23,1,0,0,0,1,0,1,37,4,0
TXN00069992,2025-09-18 23:07:27,C01238,M00048,D01845,301.59,23,1,0,0,0,1,0,25,14,21,0
TXN00069993,2025-09-18 23:13:01,C01238,M02333,D01845,86.4,23,1,0,0,0,1,0,26,28,22,0
TXN00069994,2025-09-18 23:23:53,C00522,M02634,D05093,75.6,23,1,1,0,0,0,0,0,66,4,0
TXN00069995,2025-09-18 23:27:33,C00522,M03181,D05093,112.33,23,1,0,0,0,1,0,1,2,5,0
TXN00069996,2025-09-18 23:31:11,C00522,M03426,D06663,161.01,23,1,0,0,1,2,0,2,51,0,0
TXN00069997,2025-09-18 23:38:31,C06954,M03732,D07316,282.83,23,1,0,0,0,0,0,8,33,12,0
TXN00069998,2025-09-18 23:42:39,CX00783,M01737,D05975,707.16,23,1,1,0,0,0,1,0,3,1,1
TXN00069999,2025-09-18 23:44:20,C06954,M03349,D07316,372.85,23,1,0,0,0,1,0,9,26,13,0
TXN00070000,2025-09-18 23:47:26,CX00783,M02781,D05975,405.2,23,1,0,0,0,1,0,1,22,2,1
TXN00070001,2025-09-18 23:50:11,C06954,M00890,D07316,850.01,23,1,0,0,0,1,1,10,14,14,0
TXN00070002,2025-09-18 23:51:20,CX00783,M01489,D05975,897.89,23,1,0,0,0,1,1,2,18,3,1
TXN00070003,2025-09-18 23:52:20,C06954,M04047,D07316,377.13,23,1,0,0,0,2,0,11,34,15,0
TXN00070004,2025-09-19 00:11:44,C08422,M00614,D08747,112.32,0,1,0,0,0,0,0,43,44,45,0
TXN00070005,2025-09-19 00:14:48,C06186,M00689,D05318,108.05,0,1,1,0,0,0,0,0,66,1,0
TXN00070006,2025-09-19 00:16:58,C08422,M03623,D08747,99.15,0,1,0,0,0,1,0,44,22,46,0
TXN00070007,2025-09-19 00:18:09,C06186,M02169,D05318,187.86,0,1,0,0,0,1,0,1,12,2,0
TXN00070008,2025-09-19 00:25:19,C02787,M02008,D04151,99.46,0,1,0,0,0,0,0,49,13,13,0
TXN00070009,2025-09-19 00:27:02,C02787,M04198,D07661,147.31,0,1,0,0,0,1,0,50,27,36,0
TXN00070010,2025-09-19 00:31:35,C02787,M00140,D07661,165.46,0,1,0,0,0,2,0,51,24,37,0
TXN00070011,2025-09-19 00:49:15,C02837,M02871,D02314,175.36,0,1,0,0,0,0,0,40,62,15,0
TXN00070012,2025-09-19 00:52:29,C02837,M00138,D00316,56.25,0,1,0,0,0,1,0,41,10,2,0
TXN00070013,2025-09-19 00:53:40,C01656,M01885,D06093,578.6,0,1,0,1,0,0,1,32,0,31,0
TXN00070014,2025-09-19 00:58:19,C01656,M02062,D06093,95.0,0,1,0,0,0,1,0,33,24,32,0
TXN00070015,2025-09-19 00:58:19,C02837,M02150,D02314,38.18,0,1,0,0,0,1,0,42,47,16,0
TXN00070016,2025-09-19 01:41:04,C01926,M01768,D02455,731.08,1,1,1,0,1,0,1,0,45,0,0
TXN00070017,2025-09-19 01:42:42,C07901,M02555,D07443,20.97,1,1,0,0,0,0,0,2,38,1,0
TXN00070018,2025-09-19 01:43:25,C01926,M00869,D02455,50.38,1,1,0,0,0,1,0,1,66,1,0
TXN00070019,2025-09-19 01:45:53,C07901,M00163,D08592,76.0,1,1,0,0,0,1,0,3,58,24,0
TXN00070020,2025-09-19 01:47:54,C01926,M03775,D02455,267.12,1,1,0,0,0,2,0,2,18,2,0
TXN00070021,2025-09-19 01:51:23,C01926,M01472,D02455,59.42,1,1,0,0,0,2,0,3,32,3,0
TXN00070022,2025-09-19 01:56:00,C07369,M02381,D03000,327.24,1,1,0,0,0,0,0,5,30,3,0
TXN00070023,2025-09-19 01:56:47,C01926,M03905,D02455,30.78,1,1,0,0,0,1,0,4,7,4,0
TXN00070024,2025-09-19 01:59:10,C07369,M02543,D00366,170.65,1,1,0,0,0,1,0,6,19,35,0
TXN00070025,2025-09-19 02:00:10,C06448,M02929,D01853,2960.2,2,1,0,0,0,0,1,6,58,5,0
TXN00070026,2025-09-19 02:01:40,C07369,M01456,D00366,109.13,2,1,0,0,0,2,0,7,8,36,0
TXN00070027,2025-09-19 02:05:00,C05578,M01013,D09427,254.28,2,1,0,0,0,0,0,6,16,4,0
TXN00070028,2025-09-19 02:06:52,C07567,M02853,D07966,55.31,2,1,0,0,0,0,0,2,35,2,0
TXN00070029,2025-09-19 02:07:05,C06448,M02938,D01853,23.4,2,1,0,0,0,1,0,7,33,6,0
TXN00070030,2025-09-19 02:08:19,C05735,M01706,D04308,333.6,2,1,0,0,0,0,0,30,35,20,0
TXN00070031,2025-09-19 02:09:35,C06448,M03740,D01853,49.79,2,1,0,0,0,1,0,8,30,7,0
TXN00070032,2025-09-19 02:10:14,C07567,M00614,D07966,183.82,2,1,0,0,0,1,1,3,45,3,0
TXN00070033,2025-09-19 02:11:12,C05735,M02449,D04308,49.69,2,1,0,0,0,1,0,31,25,21,0
TXN00070034,2025-09-19 02:11:23,C05578,M00819,D09427,83.71,2,1,0,0,0,1,0,7,40,5,0
TXN00070035,2025-09-19 02:12:11,C06448,M03425,D01853,79.77,2,1,0,0,0,2,0,9,10,8,0
TXN00070036,2025-09-19 02:15:04,C07567,M00924,D07966,405.68,2,1,0,0,0,1,1,4,59,4,0
TXN00070037,2025-09-19 02:16:49,C05735,M03087,D04308,263.79,2,1,0,0,0,1,0,32,63,22,0
TXN00070038,2025-09-19 02:18:18,C05578,M03664,D09427,285.27,2,1,0,0,0,1,0,8,26,6,0
TXN00070039,2025-09-19 02:18:41,C05735,M01958,D04308,119.27,2,1,0,0,0,2,0,33,12,23,0
TXN00070040,2025-09-19 02:19:34,C07567,M02478,D07966,161.0,2,1,0,0,0,1,0,5,39,5,0
TXN00070041,2025-09-19 02:22:19,C05578,M01496,D09427,311.96,2,1,0,0,0,1,0,9,44,7,0
TXN00070042,2025-09-19 02:22:19,C05735,M01845,D04389,296.9,2,1,0,0,0,2,0,34,51,3,0
TXN00070043,2025-09-19 02:22:39,C07021,M01095,D04565,190.55,2,1,0,0,0,0,0,45,53,21,0
TXN00070044,2025-09-19 02:24:29,C07567,M02487,D07966,63.37,2,1,0,0,0,1,0,6,16,6,0
TXN00070045,2025-09-19 02:25:02,C05578,M00711,D09427,139.02,2,1,0,0,0,2,0,10,38,8,0
TXN00070046,2025-09-19 02:26:18,C07021,M00805,D04565,173.99,2,1,0,0,0,1,0,46,30,22,0
TXN00070047,2025-09-19 02:26:19,C07567,M03249,D07966,219.51,2,1,0,0,0,2,0,7,53,7,0
TXN00070048,2025-09-19 02:28:36,C05898,M01182,D04628,152.32,2,1,0,0,0,0,0,5,29,6,0
TXN00070049,2025-09-19 02:29:26,C03688,M02311,D02730,208.52,2,1,1,0,0,0,0,0,16,3,0
TXN00070050,2025-09-19 02:29:50,C05578,M02343,D09427,89.2,2,1,0,0,0,2,0,11,39,9,0
TXN00070051,2025-09-19 02:30:15,C05898,M00877,D04628,309.45,2,1,0,0,0,1,0,6,58,7,0
TXN00070052,2025-09-19 02:31:38,C03594,M01850,D05637,1424.83,2,1,0,0,0,0,1,21,14,15,0
TXN00070053,2025-09-19 02:33:37,C03594,M03821,D04324,474.11,2,1,0,0,0,1,0,22,52,9,0
TXN00070054,2025-09-19 02:36:14,C03594,M02259,D05637,587.86,2,1,0,0,0,2,1,23,37,16,0
TXN00070055,2025-09-19 02:36:51,C03688,M01259,D02730,101.83,2,1,0,0,0,1,0,1,35,4,0
TXN00070056,2025-09-19 02:38:20,C05898,M02362,D04628,44.35,2,1,0,0,0,0,0,7,53,8,0
TXN00070057,2025-09-19 02:41:29,C03594,M02506,D05637,190.58,2,1,0,0,0,2,0,24,69,17,0
TXN00070058,2025-09-19 02:45:11,C04981,M00883,D04092,78.0,2,1,0,0,0,0,0,4,23,6,0
TXN00070059,2025-09-19 02:47:07,C04981,M00329,D06945,223.89,2,1,0,0,0,1,0,5,50,28,0
TXN00070060,2025-09-19 02:51:18,C04981,M03624,D04092,108.59,2,1,0,0,0,2,0,6,22,7,0
TXN00070061,2025-09-19 02:57:21,C04981,M00400,D04092,365.03,2,1,0,0,0,1,1,7,30,8,0
TXN00070062,2025-09-19 03:09:20,C02409,M00509,D01810,127.75,3,1,0,0,0,0,0,27,25,27,0
TXN00070063,2025-09-19 03:14:26,C02409,M00599,D01810,92.49,3,1,0,0,0,1,0,28,52,28,0
TXN00070064,2025-09-19 03:18:38,C03997,M01438,D08792,657.52,3,1,0,0,0,0,0,2,54,1,0
TXN00070065,2025-09-19 03:21:59,C05874,M04050,D03847,172.27,3,1,0,0,0,0,0,29,24,9,0
TXN00070066,2025-09-19 03:23:12,C03997,M03314,D07081,380.67,3,1,0,0,0,1,0,3,27,1,0
TXN00070067,2025-09-19 03:25:43,C05874,M04186,D03847,72.31,3,1,0,0,0,1,0,30,41,10,0
TXN00070068,2025-09-19 03:27:04,C03997,M01924,D00132,178.23,3,1,0,0,0,1,0,4,53,6,0
TXN00070069,2025-09-19 03:27:40,C05874,M02516,D03847,531.2,3,1,0,0,0,2,0,31,56,11,0
TXN00070070,2025-09-19 03:27:42,C04588,M00261,D04937,161.68,3,1,0,0,0,0,0,5,26,3,0
TXN00070071,2025-09-19 03:28:50,C03997,M01512,D08792,237.12,3,1,0,0,0,2,0,5,11,2,0
TXN00070072,2025-09-19 03:29:05,C00699,M03308,D04107,1606.93,3,1,0,0,0,0,1,9,15,2,0
TXN00070073,2025-09-19 03:29:33,C08268,M02506,D08640,241.77,3,1,0,0,0,0,0,14,70,18,0
TXN00070074,2025-09-19 03:31:06,C04588,M00532,D04937,189.58,3,1,0,0,0,1,0,6,56,4,0
TXN00070075,2025-09-19 03:33:37,C00699,M02719,D03691,276.96,3,1,0,0,0,1,0,10,23,8,0
TXN00070076,2025-09-19 03:33:57,C08268,M02415,D08640,76.5,3,1,0,0,0,1,0,15,52,19,0
TXN00070077,2025-09-19 03:36:07,C08268,M00087,D08640,380.17,3,1,0,0,0,2,0,16,5,20,0
TXN00070078,2025-09-19 03:36:35,C00699,M01233,D03691,1250.82,3,1,0,0,0,2,1,11,26,9,0
TXN00070079,2025-09-19 03:39:30,C08268,M01640,D08640,382.93,3,1,0,0,0,2,0,17,58,21,0
TXN00070080,2025-09-19 03:40:50,C00699,M02275,D03691,127.59,3,1,0,0,0,2,0,12,31,10,0
TXN00070081,2025-09-19 03:42:19,C08268,M03053,D08640,91.45,3,1,0,0,0,2,0,18,8,22,0
TXN00070082,2025-09-19 03:43:24,C00699,M01296,D03691,38.57,3,1,0,0,0,2,0,13,42,11,0
TXN00070083,2025-09-19 03:46:31,C08268,M02994,D08640,49.26,3,1,0,0,0,2,0,19,36,23,0
TXN00070084,2025-09-19 03:48:02,C00699,M01751,D03691,925.75,3,1,0,0,0,2,0,14,31,12,0
TXN00070085,2025-09-19 03:51:02,C05498,M03109,D00181,146.61,3,1,0,0,0,0,0,2,28,1,0
TXN00070086,2025-09-19 03:54:32,C05498,M02460,D00181,368.3,3,1,0,0,0,1,1,3,10,2,0
TXN00070087,2025-09-19 03:55:03,C04525,M03270,D07747,155.74,3,1,1,0,1,0,0,0,28,0,0
TXN00070088,2025-09-19 03:57:24,C05498,M02658,D00181,734.96,3,1,0,0,0,2,1,4,21,3,0
TXN00070089,2025-09-19 04:01:13,C04525,M01595,D07747,111.82,4,1,0,0,0,1,0,1,26,1,0
TXN00070090,2025-09-19 04:06:40,C07396,M01712,D04443,478.36,4,1,0,0,1,0,0,2,36,0,0
TXN00070091,2025-09-19 04:09:36,C07396,M00678,D03381,47.2,4,1,0,0,0,1,0,3,7,4,0
TXN00070092,2025-09-19 04:11:21,C02995,M01065,D05436,1685.91,4,1,0,0,0,0,1,13,14,13,0
TXN00070093,2025-09-19 04:13:34,C01370,M03912,D05577,146.86,4,1,0,0,0,0,0,25,1,23,0
TXN00070094,2025-09-19 04:14:28,C02995,M03036,D05436,703.04,4,1,0,0,0,1,0,14,56,14,0
TXN00070095,2025-09-19 04:16:51,C02995,M02236,D05436,325.24,4,1,0,0,0,2,0,15,5,15,0
TXN00070096,2025-09-19 04:18:40,C01370,M01733,D05577,1473.19,4,1,0,0,0,1,1,26,54,24,0
TXN00070097,2025-09-19 04:23:50,C04202,M00289,D09229,34.23,4,1,0,0,0,0,0,2,4,2,0
TXN00070098,2025-09-19 04:24:19,C01370,M03629,D05577,742.64,4,1,0,0,0,1,0,27,49,25,0
TXN00070099,2025-09-19 04:27:28,C01370,M01682,D05577,194.38,4,1,0,0,0,1,0,28,37,26,0
TXN00070100,2025-09-19 04:27:31,C04202,M03512,D09229,81.82,4,1,0,0,0,1,0,3,1,3,0
TXN00070101,2025-09-19 04:30:01,C04202,M03176,D09229,16.89,4,1,0,0,0,2,0,4,37,4,0
TXN00070102,2025-09-19 04:32:32,C04202,M02976,D09229,133.94,4,1,0,0,0,2,1,5,70,5,0
TXN00070103,2025-09-19 04:34:15,C01370,M02672,D05577,82.47,4,1,0,0,0,1,0,29,42,27,0
TXN00070104,2025-09-19 04:38:06,C04202,M03755,D09229,47.82,4,1,0,0,0,1,0,6,3,6,0
TXN00070105,2025-09-19 04:40:10,C01370,M02101,D02396,40.95,4,1,0,0,0,1,0,30,7,4,0
TXN00070106,2025-09-19 04:42:00,C04202,M02476,D09229,38.65,4,1,0,0,0,1,0,7,14,7,0
TXN00070107,2025-09-19 04:52:02,C01055,M02855,D06905,139.45,4,1,0,0,0,0,0,43,5,37,0
TXN00070108,2025-09-19 04:52:59,C01325,M00984,D03679,34.29,4,1,0,0,0,0,0,2,39,1,0
TXN00070109,2025-09-19 04:55:11,C01325,M02579,D06989,89.24,4,1,0,0,0,1,0,3,28,1,0
TXN00070110,2025-09-19 04:56:26,C01055,M01862,D06905,101.28,4,1,0,0,0,1,0,44,41,38,0
TXN00070111,2025-09-19 04:58:26,C01325,M00234,D02337,180.06,4,1,0,0,0,2,1,4,4,1,0
TXN00070112,2025-09-19 05:01:39,C01055,M00285,D06905,98.35,5,1,0,0,0,1,0,45,24,39,0
TXN00070113,2025-09-19 05:19:56,C00125,M02786,D08779,66.19,5,1,0,0,0,0,0,13,10,12,0
TXN00070114,2025-09-19 05:22:17,C00125,M03651,D08779,1032.92,5,1,0,0,0,1,1,14,2,13,0
TXN00070115,2025-09-19 05:29:59,C04179,M02786,D04255,153.63,5,1,0,0,0,0,0,108,11,86,0
TXN00070116,2025-09-19 05:32:30,C04179,M00689,D04255,86.37,5,1,0,0,0,1,0,109,67,87,0
TXN00070117,2025-09-19 05:43:43,C02439,M02021,D06881,253.65,5,1,0,0,0,0,1,14,34,15,0
TXN00070118,2025-09-19 05:50:10,C02439,M01737,D06881,37.94,5,1,0,0,0,1,0,15,4,16,0
TXN00070119,2025-09-19 05:58:50,C00376,M02719,D03512,128.71,5,1,0,0,0,0,0,27,24,27,0
TXN00070120,2025-09-19 05:59:31,C04857,M01374,D06418,109.5,5,1,0,0,0,0,0,10,26,10,0
TXN00070121,2025-09-19 06:01:46,C00376,M00009,D03512,100.11,6,0,0,0,0,1,0,28,26,28,0
TXN00070122,2025-09-19 06:03:51,C08422,M00176,D05208,81.66,6,0,0,0,0,0,0,45,21,12,0
TXN00070123,2025-09-19 06:05:27,C08422,M01497,D06321,79.7,6,0,0,0,1,1,0,46,45,0,0
TXN00070124,2025-09-19 06:08:34,C04857,M02645,D04408,1751.08,6,0,0,0,0,0,1,11,24,7,0
TXN00070125,2025-09-19 06:10:24,C08422,M03596,D08959,15.45,6,0,0,0,1,2,0,47,9,0,0
TXN00070126,2025-09-19 06:12:24,C04857,M02239,D04408,88.89,6,0,0,0,0,1,0,12,8,8,0
TXN00070127,2025-09-19 06:15:19,C08422,M00102,D08747,357.51,6,0,0,0,0,1,0,48,30,47,0
TXN00070128,2025-09-19 06:16:08,C07557,M00474,D08345,231.48,6,0,0,0,0,0,0,11,43,10,0
TXN00070129,2025-09-19 06:20:33,C07557,M03771,D00248,87.74,6,0,0,0,0,1,0,12,63,5,0
TXN00070130,2025-09-19 06:27:01,C06581,M03034,D03647,129.29,6,0,0,0,0,0,0,7,52,6,0
TXN00070131,2025-09-19 06:28:54,C06581,M00342,D03647,1243.29,6,0,0,0,0,1,1,8,53,7,0
TXN00070132,2025-09-19 06:29:46,C06985,M01101,D04571,215.32,6,0,0,0,0,0,0,17,6,17,0
TXN00070133,2025-09-19 06:30:23,C07932,M00705,D03257,59.67,6,0,0,0,0,0,0,35,30,16,0
TXN00070134,2025-09-19 06:34:19,C07932,M02627,D03257,118.1,6,0,0,0,0,1,0,36,15,17,0
TXN00070135,2025-09-19 06:36:05,C06985,M01450,D04571,273.65,6,0,0,0,0,1,0,18,15,18,0
TXN00070136,2025-09-19 06:38:04,C06985,M03030,D04571,732.01,6,0,0,0,0,1,1,19,27,19,0
TXN00070137,2025-09-19 06:39:11,C07932,M02308,D09041,608.01,6,0,0,0,0,1,1,37,20,14,0
TXN00070138,2025-09-19 06:40:44,C07932,M00630,D03257,262.05,6,0,0,0,0,2,0,38,21,18,0
TXN00070139,2025-09-19 06:40:59,C06985,M00198,D04571,85.65,6,0,0,0,0,2,0,20,51,20,0
TXN00070140,2025-09-19 06:43:17,C07932,M01673,D03257,120.31,6,0,0,0,0,2,0,39,4,19,0
TXN00070141,2025-09-19 06:43:52,C05448,M02377,D08285,238.39,6,0,0,0,1,0,0,2,30,0,0
TXN00070142,2025-09-19 06:44:26,C07932,M01276,D03257,195.13,6,0,0,0,0,3,0,40,62,20,0
TXN00070143,2025-09-19 06:44:45,C06985,M02772,D04571,746.07,6,0,0,0,0,2,1,21,5,21,0
TXN00070144,2025-09-19 06:45:04,C03530,M02961,D01224,65.56,6,0,0,0,0,0,0,23,51,12,0
TXN00070145,2025-09-19 06:46:56,C05448,M02694,D05384,272.56,6,0,0,0,0,1,0,3,22,6,0
TXN00070146,2025-09-19 06:47:28,C03530,M00748,D05694,55.81,6,0,0,0,0,1,0,24,42,3,0
TXN00070147,2025-09-19 06:49:40,C05448,M03201,D05897,1113.7,6,0,0,0,0,2,1,4,24,7,0
TXN00070148,2025-09-19 06:50:49,C03530,M01204,D01224,54.08,6,0,0,0,0,2,0,25,24,13,0
